Name	early_unrefined_intensity	early_refined_intensity	late_unrefined_intensity	late_refined_intensity	cell_count	Cellular function
CCDC85A	0.5292946113632617	0.0025337333045959	-0.2343949522059112	-0.0011220486362096	0.6795962932993342	Other
CCDC85B	0.5337089639097888	0.0027470000372436	-0.4819470150116474	-0.0024805812862649	0.3562018914366793	regulation of DNA-templated transcription
CCDC86	0.9026947992815186	0.000458568958035	-0.6519511771401753	-0.0003311911979872	-0.3916685650126819	mitotic nuclear division
CCDC87	-0.9667039752008496	-0.0020455456115249	-0.5815215540930379	-0.0012304996084608	0.2957213269694712	positive regulation of acrosome reaction
CCDC88A	0.376150675279457	0.0120405831156954	-0.5389595722719042	-0.0172520959084236	0.3226602172100379	cytoskeleton organization
CCDC88B	-0.0611500827403248	-0.0015456906414271	-0.3914061354514621	-0.0098935728858066	0.3495259007073438	cytoskeleton organization
CCDC88C	1.1096041534753585	0.0326700750907749	-0.2015030311740935	-0.0059328537468588	-0.1757042219023394	cytoskeleton organization
CCDC89	0.2169735763359976	0.0010809623573059	-0.1079992247692696	-0.0005380521378005	0.0837818300347736	Other
CCDC9	0.5248774708379382	0.0006293280875346	-0.0442927854547083	-5.310704976019525e-05	0.1922302584092185	Other
CCDC90B	-0.4683712884284491	-0.0037188680301218	-0.4140152902071186	-0.0032872814042445	0.7469766362795767	Other
CCDC91	0.7552445048668082	0.0107003041449529	0.5136634159787141	0.0072775832775864	0.5341020860783061	vesicle-mediated transport
CCDC92	0.3009010862439275	0.0013143359447134	-0.4754652712086826	-0.0020768323046395	0.6404870412593698	Other
CCDC93	0.6675173801307706	0.3638964322609094	-0.5377754543615726	-0.2931677511697569	0.2799038065441022	vesicle-mediated transport
CCDC97	0.1651058876613311	7.066531991904971e-05	-0.4438217684597627	-0.0001899557169007	0.3662918299544851	Other
CCER1	0.2188769947935946	0.0001181935771885	0.2383856832207201	0.0001287282689391	-0.2029736074280584	chromatin organization
CCHCR1	0.2580782950675432	0.0050658188538808	-0.2450374133847009	-0.0048098393873282	-0.0883247624876159	cell differentiation
CCIN	0.0088756969985221	0.0001958688813633	0.6272286224822579	0.0138416812409384	0.6752433332449669	reproductive process
CCK	-0.3881497411430001	-0.0123947856839194	-0.963063946504362	-0.0307535210037237	0.2562348586449812	cell motility
CCKAR	0.317087420030087	0.0094549126904571	0.415709815908278	0.012395635290753	0.7323135241128473	regulation of hormone secretion
CCKBR	0.3446770726778074	0.0114794699055343	0.0823963776629881	0.0027442113580658	0.8989952824505878	phospholipase C-activating G protein-coupled receptor signaling pathway
CCL1	-0.740273676011563	-0.0243002236887555	-0.6308625582274913	-0.0207086943363756	0.5566110485253453	immune system process
CCL11	-0.9502037342783968	-0.0313244163042216	-1.404118221676982	-0.0462881612958034	0.3266499014336587	immune system process
CCL13	-1.353001676882757	-0.0410663068967454	-1.78358831403014	-0.0541354725074428	-0.6063842893378167	immune system process
CCL14	0.025777139071944	0.0008696948951483	0.1255093567223784	0.0042345601864563	-0.5453995456887741	immune system process
CCL15	-0.5485242946632619	-0.0189361557003651	-0.8026381765488366	-0.0277086751308189	0.2193557581739184	immune system process
CCL16	0.6787715301984114	0.0183729877794106	-0.871259531758306	-0.0235832530056338	-0.4626682703909942	immune system process
CCL17	-0.4046415293583704	-0.0131977881215526	-1.0848214743405935	-0.0353825372070928	-0.9129927591511382	immune system process
CCL18	-0.0753023583146793	-0.0029367166719141	-0.8296781360316258	-0.0323566176270973	0.833454683637925	immune system process
CCL19	-0.362162715339062	-0.0113871200956907	-0.2858850394569618	-0.0089887974106057	0.1751609995499753	immune system process
CCL2	-0.0798034159847814	-0.0030346046962372	-0.8266168151013138	-0.0314329310110425	0.3562200183554378	immune system process
CCL20	-0.1532245462810885	-0.0048731534699237	0.0131181072023252	0.0004172082814627	0.6931195483919346	immune system process
CCL21	-0.0575623620936706	-0.0019319079965877	-0.8247206746578623	-0.0276792752828671	-0.369639434192834	immune system process
CCL22	1.1718747967568437	0.0382605402393141	0.8798878236429277	0.0287274575541179	0.6708549933749739	immune system process
CCL23	-0.0913861459487766	-0.0031400279747999	-0.2327005723591832	-0.0079955916662615	0.0218253401590408	immune system process
CCL24	-0.0912801535687231	-0.0030003786478039	-0.6521861846634411	-0.0214373598898873	0.2390488638909704	immune system process
CCL25	-0.4048412783157946	-0.0129759726525778	-0.615602366608406	-0.0197312870545326	0.7701364178990631	immune system process
CCL26	-0.5978442078636897	-0.0189444872587846	-0.6479035666602178	-0.0205307682203289	-0.5391449908690656	immune system process
CCL27	-0.6294333936977754	-0.0198057511660942	-0.8135423663035223	-0.0255989240981066	0.700792856740906	immune system process
CCL28	0.4829517198029392	0.0147078116748787	-0.0729875004594796	-0.0022227613389929	0.6151243417956352	immune system process
CCL3	-0.3464094120301609	-0.0114301249593471	-0.2401498016944061	-0.0079239828567086	0.2899067576945185	immune system process
CCL3L1	0.6355512214910539	0.0208168447087179	-1.214183669619682	-0.039769371914723	-0.8863949332342826	immune system process
CCL3L3	0.8511807313199998	0.0278795736736552	-0.6082159574853521	-0.0199215054714752	-0.3070992780427026	Other
CCL4	-0.6221091797925985	-0.0260222048815446	-0.5091901785628767	-0.0212989159791065	-0.7322201151664922	immune system process
CCL4L1	-0.0221759159571485	-0.0008966388098953	-1.2151992944944274	-0.0491341530742931	0.2389309369594328	immune system process
CCL4L2	0.6532112597579353	0.0312378688641439	-0.3051274255047232	-0.0145918037424868	0.6043135452496979	Other
CCL5	-0.6500975465921233	-0.022331500822986	-0.6868119030463422	-0.0235926756815449	0.2419723792526354	immune system process
CCL7	-0.2049022306893808	-0.0062118160255792	0.1999525401474813	0.006061761207111	-0.0539060889997048	immune system process
CCL8	1.2702674738934745	0.0358101103565309	-0.348387685493939	-0.0098213972417596	0.3957432413973414	immune system process
CCM2	0.680983903915846	0.0166493754668385	-0.4520691481110588	-0.0110526386021672	-0.187416144310473	anatomical structure development
CCM2L	0.2227056636358144	0.0047445214580973	-0.0305079241620451	-0.0006499408163482	0.6204308412974168	heart morphogenesis
CCN1	-0.3317328991622242	-0.010760420050125	-0.4173280257132671	-0.0135368691700612	0.923812035174068	cell adhesion
CCN2	-0.0716004123237005	-0.0031430432997734	0.2061343186012023	0.0090486781836369	-1.1402097461377132	cell differentiation
CCN3	0.0422881567005394	0.0014106906193732	-0.9357532134246244	-0.031215791446632	-0.4278959679520646	cell motility
CCN4	0.316629446029564	0.0071517092974697	-0.0217605212456155	-0.0004915048933747	0.1682205978192264	cell differentiation
CCN5	0.6066127340275096	0.0062566037387597	0.8493232060691034	0.0087599195473967	0.3466787909716222	signaling
CCN6	-0.4784736933698026	-0.0120848100734411	-1.1655215149517226	-0.0294375769031356	-0.0740355875352785	cell adhesion
CCNA1	0.3543868607466056	0.0178926382122353	-0.2751766144253272	-0.0138933920857203	0.2074364424602223	reproductive process
CCNA2	0.6631508167925279	0.0239510180500957	-0.7763361050812012	-0.0280389311072177	-1.334630523933761	anatomical structure development
CCNB1	-0.9178854564266866	-0.0714546291264482	-1.7584204570920896	-0.1368877573232479	-1.2921139495264296	anatomical structure development
CCNB1IP1	1.3526569807537243	0.7973899374973398	0.7862075876647187	0.4634685867207639	-0.2064051245954722	reproductive process
CCNB2	-0.6540075706355657	-0.0433123053729109	-0.212249879349492	-0.0140564605097994	0.6869259129178384	G1/S transition of mitotic cell cycle
CCNB3	0.2200362285321954	0.0066552157681847	-0.2296783088155013	-0.0069468501284336	0.8452060153646719	G1/S transition of mitotic cell cycle
CCNC	-1.6999471351875282	-0.0016098499370225	-0.993767721371925	-0.0009410980321392	-1.422956265131602	regulation of DNA-templated transcription
CCND1	1.745721839948242	0.0363022856617236	-0.3847060310304221	-0.0079999619152776	-1.108818030569723	regulation of DNA-templated transcription
CCND2	0.5020396676101898	0.0180704157959611	-0.4679470588192782	-0.0168432864351411	0.3847330220969279	positive regulation of G1/S transition of mitotic cell cycle
CCND3	-0.423684790261337	-0.0123919327455635	-0.1748500925987607	-0.0051140155083285	-0.0476282354069326	positive regulation of G1/S transition of mitotic cell cycle
CCNDBP1	-0.5364212829576013	-0.0131879172415126	-0.4798847807465679	-0.0117979673346543	1.3153678818419672	Other
CCNE1	0.6835344530005958	0.166366817584721	-0.3907198269749088	-0.095098080127077	-0.1810424629695653	positive regulation of G1/S transition of mitotic cell cycle
CCNE2	-0.0348247147926399	-0.0025568653847904	-0.0681978438343481	-0.0050071538921616	-0.3896289479227388	regulation of cyclin-dependent protein serine/threonine kinase activity
CCNF	0.3393390626325015	0.0758151333733535	0.0454057858774412	0.0101445606807379	0.3100250304467241	protein catabolic process
CCNG1	-0.2807108683511617	-0.0073195358922565	-0.3655941200896728	-0.0095328666813382	0.4191993856657707	regulation of cyclin-dependent protein serine/threonine kinase activity
CCNG2	0.3530199999882965	0.0116620156996133	-0.1910949715574932	-0.0063128223854017	0.2820785947762573	G1/S transition of mitotic cell cycle
CCNH	-0.1919909877388507	-0.0122613124409539	-1.2781720939082812	-0.0816291826053584	0.5735979416296435	DNA repair
CCNI	-0.6560103814963619	-0.0200463652377658	-0.2086163914510995	-0.0063748996899626	0.0202564562580059	reproductive process
CCNI2	0.2327423108072855	0.0058767433478839	0.2574528617185124	0.0065006847583924	0.8390360176727001	G1/S transition of mitotic cell cycle
CCNJ	-0.0902041174854744	-0.0002712437812788	-0.5243323702895943	-0.0015766674374608	0.8616307640681449	G1/S transition of mitotic cell cycle
CCNJL	0.064754187804629	0.0003095897718939	-0.2049416570347922	-0.0009798260622833	0.2858110828093386	G1/S transition of mitotic cell cycle
CCNK	-0.7850112665267164	-0.0008054215594564	-1.0548938440476678	-0.0010823210839929	-0.6729011248030613	regulation of DNA-templated transcription
CCNL1	0.3642223983506168	0.0207552133700099	-0.1529037298980092	-0.008713219048238	0.7246290006955082	regulation of DNA-templated transcription
CCNL2	0.1777825030795358	0.0179739888438441	-0.2815201900757376	-0.0284619727368471	-0.0904182391926467	regulation of DNA-templated transcription
CCNO	0.7902238494237381	0.0242219414325364	0.4441008073201076	0.0136125779459759	0.4638292235062253	cell differentiation
CCNP	-0.6918259198019755	-0.0206385508395325	-0.5011603010432932	-0.0149506141007235	-0.3394594702689157	G1/S transition of mitotic cell cycle
CCNQ	-1.43820845651299	-0.0574794391729981	-1.7019389726112997	-0.0680196929793832	-0.8131517248553646	regulation of DNA-templated transcription
CCNT1	-0.9678821629805512	-0.0169214838553889	-1.480849785595312	-0.0258896968015628	0.0191085811381485	regulation of DNA-templated transcription
CCNT2	-0.3879143835133478	-0.0505425287711046	-1.3067852847941102	-0.1702649751116789	-0.0002193943008903	regulation of DNA-templated transcription
CCNY	0.1022494470973723	0.0031207553748589	-0.3791892429361083	-0.0115732348836529	0.238840701772424	reproductive process
CCNYL1	0.1290028384958749	0.0039584520992459	0.436351271755631	0.0133894387738215	0.6911081863348192	reproductive process
CCPG1	-0.153232589437112	-0.0026403507485908	-0.3458350525819076	-0.0059590837910388	-0.0686214562069077	autophagy
CCR1	0.951738606058582	0.0282923335423034	0.3367599986121213	0.0100108644787425	1.269530409082543	cell motility
CCR10	-0.7534059994230509	-0.0265892045316383	-0.2937018565200235	-0.0103653259203046	0.1330938382529292	cell motility
CCR2	1.0692977617647603	0.0364929940135077	0.3830857522280345	0.0130739505520383	1.0821907393900172	cell motility
CCR3	-0.6210160975641148	-0.0187900840639974	-0.7092298483957487	-0.0214591675229101	0.1239079851996809	cell motility
CCR4	-0.1041950011287454	-0.0035967072439631	0.3028663545316776	0.0104546436920789	0.2031047617386479	cell motility
CCR5	-0.1845991936721607	-0.0086732085154927	-0.4185283495251317	-0.0196641359740887	0.6286314184411816	signaling
CCR6	0.2010613448298619	0.0057481427873409	-0.3184471026480532	-0.0091040842176051	0.2959390477494658	immune system process
CCR7	-0.0637985868828143	-0.0022383096221966	0.2767899340465717	0.0097108980460899	0.6829620619375503	immune system process
CCR8	-0.5084954649339922	-0.0145851754207017	-0.6483658694922397	-0.0185970782346459	0.0564788230761577	cell motility
CCR9	-0.075372164955333	-0.0022038821032939	-0.0978813355345833	-0.0028620502510312	0.3404772198227191	cell motility
CCRL2	0.4533679980251195	0.015882841074814	-0.4711156355967508	-0.0165045940618609	-0.0233359273998195	cell motility
CCS	-0.1871772880033525	-0.0045384877022172	-0.6269691410656804	-0.0152021207634195	0.3833819978548812	detoxification
CCSAP	0.0311369508052362	1.7218733795295618e-05	0.3356780634140847	0.0001856299690679	0.3354763058317977	cytoskeleton organization
CCSER1	-1.0568835222648425	-0.0067217792016043	-1.7342391019665695	-0.0110297606885073	-1.8914888414900113	Other
CCSER2	-0.5689234692164535	-0.0121197766647181	-0.4679164711237273	-0.0099680245843487	-0.0817011330236839	cytoskeleton organization
CCT2	0.1313537542165411	0.0347948213694364	-0.6509535678505921	-0.1724336944022147	-0.8745626281948459	protein-containing complex assembly
CCT3	0.244855037587432	0.2105187708115088	-0.5270079295974576	-0.4531050806220765	-0.7836332499469203	protein folding
CCT4	-0.4755533078883168	-0.0201677402342356	-1.586706451331748	-0.0672906338945281	-1.51605937605575	protein folding
CCT5	-0.3223555124638625	-0.0328683351173528	-1.090478831840503	-0.1111884931309532	-0.4098422993376999	protein folding
CCT6A	0.0090826325045281	0.0089086546789038	-0.3760686938690872	-0.3688650980380248	0.7775123763891846	protein folding
CCT6B	0.7105959445769542	0.6947674199115025	2.5876384954518827	2.529998847965692	1.100892256601644	protein folding
CCT7	0.4785004911735382	0.3961797451725338	0.5832126102130296	0.4828772959645901	0.5554458910045673	protein folding
CCT8	-0.1884253021303725	-0.0265815342221359	-0.5515153665633727	-0.0778033757918281	-1.7090539805748652	protein folding
CCT8L2	-0.2474657909477261	-0.029464514399191	0.3873518724559915	0.0461200506939726	0.3694151024844263	transmembrane transport
CCZ1	-0.3320744766366325	-0.0061530079776001	-0.9028632694865592	-0.0167291535203164	0.0950988658904392	vesicle-mediated transport
CCZ1B	-0.0374462405883532	-0.0006938413918615	-0.5499085371912844	-0.0101892552856173	0.4883805953644341	vesicle-mediated transport
CD101	0.0069791861553782	0.0002915275848963	-0.6082019421374067	-0.0254052033250216	0.6794700776474643	cell surface receptor signaling pathway
CD109	-0.6553420601005443	-0.0171804474475958	-0.3884264571385865	-0.0101829880003451	0.6989872986078741	negative regulation of transforming growth factor beta receptor signaling pathway
CD14	0.387893973862191	0.0133846694620887	-0.6738505382428828	-0.0232518866726089	-0.2569780598845825	vesicle-mediated transport
CD151	-0.2513994800461797	-0.0039273626772814	-0.4485761588821988	-0.0070076567540577	0.1514441329429197	cell motility
CD160	-0.023246997500173	-0.0020073084931474	0.5729567751933244	0.0494730986676179	0.2943372106244012	immune system process
CD163	0.1468169428258064	0.001536439306672	-0.2962990677517058	-0.0031007697440216	0.6428658018196165	vesicle-mediated transport
CD163L1	-0.2887941013501284	-0.0022811846065646	-0.3609225947412741	-0.0028509275758613	0.8311229975436127	vesicle-mediated transport
CD164	0.3737161565477115	0.0099741105021018	-0.277970268653064	-0.0074187485000816	0.8008149377022558	cell adhesion
CD164L2	-0.1528763412035869	-0.0011821927465273	-0.7004935071624807	-0.0054169162908874	0.4508885130943827	Other
CD177	-0.3082294574565873	-0.0024972750643132	0.1490714028901162	0.0012077765062157	0.3670111394655656	cell adhesion
CD180	-0.4103889354263448	-0.015862353132099	-0.5540427327164452	-0.021414859704956	0.2610756822839041	immune system process
CD19	0.5644087361755067	0.0185921881783573	0.6916744006385185	0.0227844464314334	-0.2266677870899675	immune system process
CD1A	-0.5052122114686428	-0.004824271407314	0.2631229194763592	0.0025125607580797	0.4555056137428196	immune system process
CD1B	0.3033373311434428	0.0036403513110524	-1.311283735564745	-0.0157367161105125	0.0833230199054927	immune system process
CD1C	-0.3856361604406279	-0.0099374582183945	-0.4538986933514751	-0.0116965154289741	0.5023503173087045	immune system process
CD1D	1.7185434574305778	0.0376292275438999	-0.0275594535195926	-0.0006034417942649	0.070736777835409	immune system process
CD1E	0.2653091262360914	0.0050037301208126	-0.3453854676636743	-0.0065139699201368	0.4833344342528028	immune system process
CD2	-0.8334701719370174	-0.0445864868477707	-0.315041979404341	-0.0168531706882352	0.090489412859221	immune system process
CD200	0.6178635768698711	0.0777278558338066	-0.3213663818120893	-0.0404282121983426	0.3419331707083729	cell adhesion
CD200R1	-0.1501936261550778	-0.0102328419435716	-0.778101081858142	-0.053012804808077	0.3736994947451973	cell adhesion
CD200R1L	0.2432133717931372	0.0146983569109464	-0.0082336276614282	-0.0004975910540907	0.6718036448505085	regulation of neuroinflammatory response
CD207	0.5871602475367811	0.0051077069933224	-0.3153249636332592	-0.0027430118586457	0.6488205773969238	immune system process
CD209	-0.4221475474073215	-0.0290403740812444	-0.5967109683133986	-0.0410489409322153	0.5569456186913113	immune system process
CD22	0.4023194037455391	0.0245583810434351	-0.379503688373133	-0.0231656641456727	0.2907383829245694	cell adhesion
CD226	1.6699592769690192	0.1951447612694917	0.347650391450092	0.0406250341432919	-0.17630409378167	cell adhesion
CD24	0.3604047421278942	0.0020121396753	-0.0854483911113052	-0.0004770583675744	0.2601893721960861	cell differentiation
CD244	-0.9762217319765624	-0.0517241322470461	-1.214478732383375	-0.0643479411566007	-1.4570420829776096	immune system process
CD247	0.3626057886242311	0.011589243610219	-0.0522847053751897	-0.0016710714684964	0.8312318918415562	immune system process
CD248	0.270819057728848	0.0046477966687424	-0.5744815306985773	-0.0098592520298489	0.7264619553332667	cell motility
CD27	1.0507298570976644	0.0572343060459668	1.1785095637335123	0.0641945944461281	-1.434209559442682	immune system process
CD274	-0.057629960843839	-0.0057162581861395	0.5245791932865899	0.0520324856029035	0.708969807447146	immune system process
CD276	0.5516197833451233	0.060389679021274	0.4367096260795912	0.0478096597343154	0.6219959198709171	immune system process
CD28	0.7975904014521921	0.0244700735165532	-1.0807367660405571	-0.0331570039821242	-0.1162644011746498	immune system process
CD2AP	1.43457683941989	0.0384050565681098	-0.1148709869873136	-0.0030752111926373	0.3910427517766607	cell junction organization
CD2BP2	-0.3329549452725354	-0.040523613434175	-0.1556286355192151	-0.0189414056004081	0.5626841547794367	mRNA metabolic process
CD300A	-0.5698680519561737	-0.0137053266495459	-0.7351361723707167	-0.0176800249455157	0.6982667567502647	negative regulation of MAP kinase activity
CD300C	-0.3997023542020318	-0.0032779590068108	-1.5111449840578954	-0.0123929000142588	-0.8701811443272043	regulation of innate immune response
CD300E	-0.3421290840126116	-0.0023500846780826	-0.4938880730776151	-0.0033925171739701	0.2788573447329252	regulation of innate immune response
CD300LB	0.2686372103465225	0.0046920175159123	-1.0355823401938045	-0.0180874811538249	-0.3283313269222496	immune system process
CD300LD	-0.1615026487143633	-0.0006482716319394	-0.8201692348453097	-0.003292159308669	0.7460646248910145	immune system process
CD300LF	-0.017336385255414	-0.0012331717559881	-1.0118611124500698	-0.0719757046507983	0.1186890066005688	immune system process
CD300LG	-0.0818069592239921	-0.0004285866593744	-0.6112869132153859	-0.0032025321383354	0.8763548087948617	signal transduction
CD302	0.6776996604560905	0.0105931233925891	0.253802006955197	0.0039671791707166	0.8830894552157226	vesicle-mediated transport
CD320	0.4166704435496269	0.012556363816368	0.0266691810588218	0.0008036757712075	0.5857282658692952	immune system process
CD33	0.1961097912340273	0.0112723908001318	-0.2897914460579028	-0.0166572123194082	0.4238206524124923	cell adhesion
CD34	0.3223639769444383	0.0089243243377298	-0.4918862392856424	-0.0136173786483837	1.1333754153783664	cell adhesion
CD36	-0.071506907796698	-0.0010578016870365	-0.0249447268613436	-0.0003690073444598	0.222006786812674	vesicle-mediated transport
CD37	0.4605852100702668	0.0042548861706291	-0.2745907690333429	-0.00253666952433	0.7549598309732972	Other
CD38	-0.2031913313373287	-0.0103070834734173	-0.2548280268701223	-0.0129264064910138	-0.4552220947374651	regulation of DNA-templated transcription
CD3D	0.5307977548502794	0.0167461383677714	-0.945988496684968	-0.029844991081914	0.9800320318361584	immune system process
CD3E	0.1472672961733927	0.0045725022788876	-0.5272269899194253	-0.0163698708100082	0.6840508213105123	immune system process
CD3G	-0.8713327525207545	-0.0234310090480356	-0.7188969427741434	-0.0193318576881394	0.3511463015384211	immune system process
CD4	-0.373384556833816	-0.0191019805430611	-0.7927643177556402	-0.0405570297320607	-0.0041962511471917	immune system process
CD40	-0.1995084117831643	-0.0078843729252588	0.3396973688024705	0.0134245003177048	0.4605389644214183	immune system process
CD40LG	-0.5494933228447297	-0.0440759584120214	-0.7936020859459957	-0.0636564105179002	0.9065102565941384	immune system process
CD44	0.5555229863102286	0.0203326968219406	0.7901085922664841	0.0289187645855455	-0.0420803908723543	cell adhesion
CD46	-0.0724941436352445	-0.003865025267913	1.1131705666816831	0.0593486887626339	-1.275519715960049	immune system process
CD47	0.6967819648932094	0.0627333706452303	-0.365840961195191	-0.0329377592592866	0.3623133615130383	cell adhesion
CD48	-0.1404165265662684	-0.009616706654944	-0.6400240390342093	-0.0438333263613359	0.6652568568087317	immune system process
CD5	0.4613848100205522	0.0265863769078142	-0.542875266974419	-0.0312821015088669	-0.1210658814803067	immune system process
CD52	-0.105233453472409	-0.0006528683453428	-0.7181464396228351	-0.00445538051142	-0.1404563393486794	respiratory burst
CD53	0.1049358893643239	0.0008437894863785	-0.4025715692634832	-0.0032370779884476	0.3207648372695013	positive regulation of myoblast fusion
CD55	0.205923949193683	0.0053365191433542	-0.5343821811707401	-0.0138485142250397	0.63625424972753	positive regulation of CD4-positive, alpha-beta T cell proliferation
CD58	-0.3231828723176657	-0.0282364875543944	0.8690643774637216	0.0759301546590053	0.7350088332895991	cell adhesion
CD59	0.0470861840353265	0.001329007544397	0.4294503216679122	0.0121212353290768	0.6346184112743842	negative regulation of activation of membrane attack complex
CD5L	0.1741860535262054	0.0010916239974487	-0.8864785851411304	-0.0055555612930794	0.4087400505673801	regulation of complement activation
CD6	0.3282655026256963	0.0112506435714904	-0.3649779895301261	-0.012508890635166	-0.2870182427754729	cell adhesion
CD63	-0.2142184492662836	-0.0066384155243128	-0.0571303469756007	-0.0017704123224268	0.6829243039217928	cell differentiation
CD68	0.2212479422989536	0.0074956590371462	-0.3080557214762803	-0.0104366197878949	-0.1604618227127583	signaling
CD69	-0.3598104898652781	-0.0097897238082544	-0.3352792785237104	-0.0091222786100731	0.5396629874140365	negative regulation of T-helper 17 cell lineage commitment
CD7	-0.2047489040778807	-0.0130683035516748	-0.7939315261021361	-0.0506734735849949	0.325079500927399	immune system process
CD70	0.4478902648257752	0.0533249191496271	-0.313330939028499	-0.037304554938855	0.386716351625564	immune system process
CD72	-0.1846814162181663	-0.007909905056624	-1.0363005891291732	-0.0443847542324024	0.6355399526873919	cell adhesion
CD74	-0.3014377009166964	-0.0079766444416576	-0.6877992029810835	-0.0182005425092854	-0.1517008886568055	immune system process
CD79A	-0.0932189764069967	-0.0027329007313239	0.2649344985153875	0.0077670846929756	0.3790008085100061	immune system process
CD79B	0.7215120333291093	0.0888643080729464	-0.2517756381635135	-0.0310096946987709	0.6208096663101903	immune system process
CD80	-0.2938046850923804	-0.0234177024252881	-0.5302713990708545	-0.0422652818629424	0.510765845207573	immune system process
CD81	0.2315475547388887	0.0046758713203971	-0.2528213338541883	-0.0051054740158514	0.3659035586334939	immune system process
CD82	0.5474896901045312	0.009972524705254	-0.2427913013064049	-0.0044224435532961	0.4835974680895981	Other
CD83	-0.2938222510622843	-0.0159348621418608	-0.7538087447118511	-0.0408813096519578	0.2571463826209716	immune system process
CD84	0.1582741497668811	0.0044275610655787	-0.1056886645592872	-0.0029565347023815	-0.1538663479654787	immune system process
CD86	-0.4275130013871225	-0.0153532744188157	-0.2499605081840799	-0.0089768317304148	0.0431971464009844	immune system process
CD8A	-0.5020650344255841	-0.033483721275911	-0.5603775150500605	-0.0373726972337186	0.8687788244164384	immune system process
CD8B	0.8701389058179371	0.0420494626236518	0.0831979975686811	0.0040205432325065	0.6142924785826569	immune system process
CD9	-0.1072936697975989	-0.0053902193832917	-0.8935086843340856	-0.0448880892835757	0.7918362032741272	anatomical structure development
CD93	-0.6496280629142408	-0.0173671566339493	-0.2087897252780541	-0.0055817845155834	0.402142349653758	immune system process
CD96	1.4307600608752846	0.0599445542704917	0.739511986604155	0.0309833337027542	0.5389613248064824	cell adhesion
CD99	0.2121794489815958	0.0052951503287847	-0.4717490969170749	-0.0117729704626625	0.1445483226103427	cell adhesion
CD99L2	1.2308196488856746	0.0140584220295721	0.1711355286751912	0.001954710008528	0.4400971731656518	Other
CDA	0.0811642872786002	0.0023694290385241	-0.3578541402766878	-0.0104468359170973	-0.1430114020166944	nucleobase-containing small molecule metabolic process
CDADC1	-0.6760258195662281	-0.0209344915545073	-0.1140377488324668	-0.0035314069680949	1.1132686450160496	nucleobase-containing small molecule metabolic process
CDAN1	0.0342911229203175	0.0035121311006218	-0.6146386876244878	-0.0629519090251876	-0.0259273661991777	nucleocytoplasmic transport
CDC123	-0.2328514620120962	-0.0014508974597973	-0.2133393984332238	-0.0013293177916374	0.388039632185968	protein folding
CDC14A	-0.0281401361646292	-0.0010887981484818	-0.1588468917337185	-0.006146103934961	-1.201822035047594	nervous system process
CDC14B	-0.4352624444371913	-0.0112941899082562	-1.2910296818026556	-0.0334996381834153	0.0600416216321589	cytoskeleton organization
CDC16	0.1858808800287185	0.0120294670319385	-0.4883210290776065	-0.0316021837177863	0.2349341063022981	protein catabolic process
CDC20	0.061948098923744	0.0038524283758697	-0.2762222998813499	-0.0171777123850213	-1.6436410251197815	reproductive process
CDC20B	0.001027259846228	2.956042933505693e-05	-0.5160401605209066	-0.0148495716591496	0.1869867684475285	protein catabolic process
CDC23	-0.4227078619464437	-0.0153781120176116	0.3603027175659007	0.0131078128650474	0.6243783608123932	protein catabolic process
CDC25A	1.4016848038762408	0.0215677240772437	-0.1530486506217512	-0.0023549595871168	-0.3621121518407326	regulation of cyclin-dependent protein serine/threonine kinase activity
CDC25B	0.0439864384667449	0.0013256192960722	-0.7724938021587102	-0.023280645715657	-0.0407142361074934	mitotic cell cycle
CDC25C	1.0235846878057475	0.0346053511253367	-0.1228012949564071	-0.0041516661798862	0.4975337932953174	regulation of cyclin-dependent protein serine/threonine kinase activity
CDC26	-0.4131565771559033	-0.1020120773089869	-0.802011522372277	-0.1980238629774165	-0.0245511823314988	protein catabolic process
CDC34	0.4525426680939655	0.0540774912092245	0.997853034676726	0.1192404440847647	0.024062764117291	protein catabolic process
CDC37	0.8934463144368094	0.0373022770740512	-0.59173906621046	-0.0247056977533529	0.1785294730030211	protein maturation
CDC37L1	0.1735028756550692	0.0030402908901037	-0.1722277651503464	-0.0030179471287295	0.6485583578948113	protein folding
CDC40	-1.3413160130463484	-0.0007122388029276	-1.7952569944271088	-0.0009532814640407	-1.1364049633867672	anatomical structure development
CDC42	0.3515011958128443	0.0166639686910953	0.3829455575161656	0.0181546829907263	0.5937192610118149	establishment or maintenance of cell polarity
CDC42BPA	0.7486474025986535	0.0353376546974616	-0.2445913626146232	-0.0115452014981354	0.2356634374881149	cytoskeleton organization
CDC42BPB	-0.0158103136997517	-0.0011095836257622	-0.1112833220829311	-0.0078099748271021	1.0961562539033711	cytoskeleton organization
CDC42BPG	-0.0815541086658555	-0.0035288462819715	-0.67123512598134	-0.0290443439012125	0.7420266873317256	cytoskeleton organization
CDC42EP1	0.1482092648697386	0.003202802213835	-0.2860488855166772	-0.0061815164160153	1.047672066893626	cell adhesion
CDC42EP2	-0.5665512602929073	-0.0020509155622603	-0.8080643032957089	-0.0029251927779304	-0.1727442475659711	cytoskeleton organization
CDC42EP3	1.7706497468538664	0.0070648924899469	0.0630563120219915	0.0002515946849677	-1.6560578895574984	positive regulation of actin filament polymerization
CDC42EP4	0.1728735391964133	0.0012082131654437	-0.5303863619419391	-0.0037068702836122	0.2510620856960532	positive regulation of actin filament polymerization
